,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
532,e4a2b390-d901-40e2-b721-bec760f8c20f,8568.0,45448,42259,EM11,EM60,True,True
533,26d2e73c-1be9-4b3a-9c5b-0a21e14085d3,8567.0,55536,45326,EM11,EM60,False,False
534,d5ac181f-bf34-4711-a916-686b9497e0a6,8567.0,78990,75823,EM11,EM60,True,True
535,9e951352-1512-49ca-87ee-16d165bc0402,8560.0,46126,42937,EM11,EM60,False,False
536,a4bb1e46-dfc4-45bb-a704-ac86aee7e629,8558.0,48709,45520,EM11,EM60,True,True
537,10b9fed5-e401-4139-af9d-56f668645c48,8558.0,77401,74234,EM11,EM60,False,False
538,1a0487c8-c759-4d85-884f-b7858f4b0255,8555.0,42142,54440,EM11,EM60,False,False
539,839282cf-995a-432b-a1e2-4663be2c032a,8553.0,48672,45483,EM11,EM60,True,True
540,df1c39ec-194b-4a6b-8f96-fc2df2e15d11,8552.5,42144,38996,EM11,EM60,True,True
541,d9597cd3-40c9-4966-a6eb-520a0f57a8be,8551.0,50484,61027,EM11,EM60,False,False
542,c3b853bb-0e46-4faf-b793-c97cd654733f,8550.0,46044,42855,EM11,EM60,True,True
543,111084a8-d365-4fff-9581-bfe98a09bb69,8541.5,47881,59885,EM11,EM60,True,True
544,2055b606-613f-4120-bbb8-36eae7697604,8539.0,50024,62650,EM11,EM60,False,False
545,5594981e-12ce-4614-aadf-5b59b1cc05b7,8536.0,49800,39398,EM11,EM60,False,False
546,eaa9eef3-6b4f-46cb-b64e-4b05d0917e25,8534.0,47746,44557,EM11,EM60,False,False
547,9c815e02-de34-4721-9b87-a46586498b3f,8531.0,47143,43954,EM11,EM60,True,True
548,0527e2a0-cada-413a-925d-06e8e3d59eec,8530.0,50322,47133,EM11,EM60,True,True
549,35cf306f-1e3e-4fff-af67-0f066beb34dd,8529.0,26970,21856,EM11,EM60,True,True
550,d30755cd-57dd-49f8-b946-33339a497eee,8525.5,42142,53865,EM11,EM60,False,False
551,2b0b59e3-f0db-4dd4-b93c-c511159b0d74,8524.0,45769,40760,EM11,EM60,True,True
552,db9478d2-7840-4e88-9d4b-3f50c390586b,8519.0,45028,38993,EM60,EM60,False,False
553,c4639ad3-0e45-4dab-ae52-92fd437cb623,8511.0,77592,74425,EM11,EM60,False,False
554,6d3e55fa-027a-4b10-b325-24905e22ee93,8509.0,80216,77049,EM11,EM60,False,False
555,c0ee8f64-800f-4e27-a61c-48d1f235e6b1,8508.5,45675,42924,EM11,EM60,True,True
556,26dc1d94-26e4-486f-b770-2236957ce0df,8508.5,75658,72892,EM11,EM60,True,True
557,24164daa-9d21-4c61-848b-dc56795ade5f,8507.0,59913,50532,EM11,EM60,False,False
558,47eb994a-0f21-4ac8-b42e-afb98edbbd50,8505.5,42464,39312,EM11,EM60,True,True
559,c45401d3-02fe-4e80-96d0-7133ebf86892,8505.0,79615,76448,EM11,EM60,True,True
560,621eacf7-e351-45ba-98c4-ac76d73aec79,8504.0,49222,46033,EM11,EM60,True,True
561,2aadee7f-2890-4aa5-8598-42bc2249abe7,8503.5,80133,76966,EM11,EM60,False,False
562,14048cde-8dc5-4a85-82c3-9bb6f6d97b41,8492.5,81342,78175,EM11,EM60,False,False
563,bf63d5f4-444e-45c8-ba30-2a52c7830ddf,8491.0,77418,74251,EM11,EM60,True,True
564,652c285e-eb24-4441-ba58-3950f0cd0b05,8488.0,45946,42842,EM11,EM60,True,True
565,c307feb9-cacd-4e60-8a1c-bd5ca4a300e7,8479.5,37364,44989,EM11,EM60,False,False
566,fff43108-cc82-4a3d-810b-ac39081e8e1e,8479.5,77340,74188,EM11,EM60,True,True
567,a1c1058a-4037-4cc0-92ad-0b116a78b9c9,8472.5,49240,46051,EM11,EM60,True,True
568,9a0fee6f-9033-4024-ac55-5603ace8f500,8468.5,75230,72892,EM11,EM60,True,True
569,20420043-5519-4ec3-bf23-b0ba8cf3b0e3,8465.0,43393,40204,EM11,EM60,True,True
570,b6f88438-e4cb-4644-85cc-94d10c9d4462,8462.0,48717,45483,EM11,EM60,True,True
571,2a98bc74-1d74-4a56-a280-16faa917d429,8458.0,48170,44989,EM11,EM60,False,False
572,a27cfc59-1797-4fb0-a402-cc1f701340f4,8454.0,45151,41962,EM11,EM60,True,True
573,edc43006-1ef2-4f47-8a62-2d46131c9b40,8451.0,53187,47815,EM11,EM60,False,False
574,8f5b0ec5-5d31-4c72-8b39-aa25906d0b87,8449.0,46111,42924,EM11,EM60,True,True
575,eb3c92e9-5605-4468-8bce-4da5e418dda0,8440.5,45328,42682,EM11,EM60,False,False
576,bf5a276d-f9fb-47bc-94b7-4ec2fe13eb07,8440.0,48379,39916,EM11,EM60,True,True
577,139b5b36-3a6c-4b79-a1fb-447f7c23b541,8439.0,75705,72922,EM11,EM60,True,True
578,002b02ab-d036-4738-b58a-c921d242d5b9,8434.5,43115,39926,EM11,EM60,True,True
579,900361e3-9f13-42e4-894a-6b45a87ceb56,8429.0,21156,27213,EM60,EM11,False,False
580,e9465862-27e7-4e50-9bf1-43cece62caba,8428.0,48168,40195,EM11,EM60,False,False
581,6ba7efca-83b3-4ffe-89f0-58f5ab6cdf21,8427.0,46148,42959,EM11,EM60,False,False
582,f3e16264-25d2-4670-a3d5-beb46e3ea732,8420.5,75769,72892,EM11,EM60,True,True
583,9c184bb0-17e2-440b-98ec-01cb364fddd0,8415.0,45997,42985,EM11,EM60,False,False
584,200ec093-a1cd-4de2-99c3-92779eef03da,8412.5,36807,48786,EM11,EM60,True,True
585,c56f5495-c61a-4eee-b720-f269d354805d,8411.5,47908,44719,EM11,EM60,True,True
586,fb5ea2e4-3445-458e-8614-a58c9b88b579,8411.5,56630,49850,EM11,EM60,True,True
587,d16b03a6-8846-4f4f-8d01-4dd42ac09e85,8410.0,57480,48161,EM11,EM60,False,False
588,8246fdc5-4d5c-447a-916f-bf84710b2bc4,8405.0,43389,40200,EM11,EM60,True,True
589,c93d0a43-df09-4e2a-b3df-12c4ee85fe80,8405.0,49651,46462,EM11,EM60,True,True
590,a06b70b9-0b90-4653-acb2-a705655fd5f0,8402.5,55188,45517,EM11,EM60,True,True
591,6127152b-e246-4e70-b82f-aabff2cf6391,8393.5,74518,77685,EM60,EM11,False,False
